computer	/kəmˈpjuːtər/	n. 计算机，电脑；电子计算装置
Information Architect		信息架构（IA）
Infrastructure as a Service		设施即服务（Iaas）
ingesting		摄取
ingress		流入
Inline Class		将类内联化
Inline Method		内联函数
Inline Temp		内联临时变量
input endpoint		输入端点
instance		实例
Instance InputEndpoint		实例输入端点
Instant Messaging		即时通讯（IM）
instantiation		实例化
instantiator		实例化器
instruction fine-tuning		指令微调
Insufficient Modularization		不充分的模块化
Interaction-based testing		基于交互的测试
Intercept		截取
interception point		拦截点：可以编写测试来感知某些条件的地方
intermediate language		中间语言（IL）
Internal Endpoint		内部端点
Internet Information Service		Internet 信息服务（IIS）
Internet Protocol		互联网协议（IP）
Interpreter Pattern		解释器模式
interpolated strings		内插字符串
Introduce Assertion		引入断言
Introduce Explaining Variable		引入解释性变量
Introduce Foreign Method		引入外加函数
Introduce Local Extension		引入本地扩展
Introduce Null Object		引入 Null 对象
Introduce Parameter Object		引入参数对象
Intrusion Detection Systems		入侵检测系统（IDS）
Intrusion Prevention Systems		入侵预防系统（IPS）
Inversion of Control		控制反转（IoC）
Isolation		隔离性
isomorphism		同构（数学领域专用术语）
iterable		可迭代的
iteration		迭代
iterator		迭代器
Iterator Pattern		迭代模式
iterator protocol		迭代器协议
Job		作业
Job Description		岗位描述（JD）
JOSE		JSON 对象签名和加密
Json Web Token		JSON Web 令牌
just-in-time compilation		即时编译，JIT 编译
JVM		Java 虚拟机（Java Virtual Machine）
Key		密钥
key-event notification		键事件通知
Key Opinion Leader		关键意见领袖（KOL），俗称大 V
Key Performance Indicator		关键绩效考核指标（KPI）
Key Space		键空间
key-space notification		键空间通知
Key-Value Pair		键-值对
KISS principle		保持简单原则（Keep It Simple Silly）
KPI		关键绩效考核指标（Key Performance Indicator）
Language Integrated Query		语言集成查询（LINQ）
Large		大型
Large Language Model		大型语言模型（LLM）
Layered Architecture		分层架构
LDAP		Lightweight Directory Access Protocol，轻型目录访问协议
Leaky Encapsulation		泄露的封装
Legacy system		遗留系统
license		许可证
lifetime		生命周期
Lightweight Directory Access Protocol		轻量级目录访问协议（LDAP）
LINE of Business		业务线（LOB）
link		链接
link seam		连接期接缝：在连接期接缝处，可以通过连接到另一个库来替换行为。在编译型语言中可替换的东西包括产品库、DLL、程序集或 JAR 文件。其目的是为了解除依赖，或感知某些在测试期间可有能会发生的条件。
linked resource		链接的资源
Liskov Substitution Principle		里氏替换原则（LSP）
literal		字面量、文字常量、直接量
living style guides		活样式指导
LLM		大型语言模型（Large Language Model）
load-balancing		负载平衡
load balancer		负载平衡器
load factor		负载因子
load shedding		减载
LOC		代码行数
Local Function		局部函数
lock-step release		同步发布
log		日志
loop		自循环
loose coupling		松散耦合
Low Fidelity Prototype		低保真原型，抽象原型视图
low surrogate		低位代理项
LSUD		大批你所不知道的开发人员（Large Set of Unknown Developers）
Mainframe		主机
Maintainability		可维护性
managed code		托管代码
managed execution		托管执行
Man-In-The-Middle Attack		中间人攻击（MITM 攻击）
Management Key		管理密钥
manifest		清单
map		映射
Market Requirement Document		市场需求文档（MRD）
Massive Multiplayer Online Role-Playing Game		大型多人在线角色扮演游戏（MMORPG）
Massively Multiplayer Online Role-Playing Game		大型多人在线角色扮演游戏（MMORPG）
Mathematical Markup Language		数学标记语言（MathML）
Mean Time Between Failures		平均故障时间间隔（MTBF）
Mean Time To Repair		平均修复时间（MTTR）
Media Service		媒体服务
Mediator Pattern		中介者模式
Medium		中型
Memento Pattern		备忘录模式
Merge		合并
Metadata		元数据
metaprogramming		元编程
Middleware		中间件
mind map		思维导图、脑图、心智图
Minimum Marketable Feature		最小可售特性（MMF）
Minimum Viable Product		最小化可行产品（MVP）
Minimum Viable Release		最小可行发布（MVR）
Missing Abstraction		缺失抽象
Missing Encapsulation		缺失的封装
Missing Hierarchy		缺失层次结构
Mixed Reality		混合现实（MR）
Mobile Service		移动服务
Mock Object		模拟对象，仿对象：在内部对条件进行断言的伪对象
Move Field		搬移字段
Move Method		搬移函数
MRD		市场需求文档（Market Requirement Document）
Multitenancy		多租户
Multifaced Abstraction		多方面抽象
Multipath Hierarchy		多路径层次结构
Multitier Architecture		多层体系结构
Multi-factor Authentication		多重验证
naming collisions		命名冲突
Namespace		命名空间，名称空间
native code		本机代码
NCC		.NET Core 社区（.NET Core Community）/.NET 中国社区（.NET China Community）
Near Field Communication		近距离无线通信（NFC）
network hops		网络跳数
NFC		近距离无线通信（Near Field Communication）
nfx		.NET Framework（.NET 框架）
Non-clustered Index		非聚集索引
non-managed code		非托管代码
non-optional		非可选的
non-transactional pipeline		非事务型流水线
node		节点
normalize		规格化
notification		通知
notification hub		通知中心
Null Object Pattern		空对象模式
null-coalescing		空值合并
Null coalescing operator		空值合并运算符、空值结合运算符
N-Tier		N 层（结构）
obfuscator		混淆器
Object Pool		对象池
Object Pool Pattern		对象池模式
Object/Relational Mapper		对象/关系映射器（ORM，O/RM）
object seam		对象接缝：在对象连接处可以通过替换一个对象为另一个对象来“更替”行为。在面向对象语言中，通常通过子类化产品代码中的类并重写其方法来实现这一点。
Objectives and Key Results		目标与关键成果法（OKR）
Observer Pattern		观察者模式
On-demand (media)		点播（媒体）
Once and Only Once		一次且仅一次3(OAOO)
One rule, one place		一个规则，实现一次
One-Size-Fits-All		OSFA
one-time token		一次性令牌
Onion Architecture		洋葱架构，由 Jeffrey Palermo 提出
Open Closed Principle		开闭原则（OCP）
Open System Interconnection		开放式系统互联（OSI）
Operating System		操作系统（OS）
Optical Character Recognition		光学字符识别（OCR）
Optimistic Concurrency		乐观并发控制
optimistic locking		乐观锁
orchestration		编排
Orchestration Layer		策略编排层
Ordering Principal		良序原则
OS		操作系统（Operating System）
OSGI		开放服务网关协议（Open Source Gateway Initiative）
overriding		重写
Overview		概览
over-post		过度提交
OWASP		开放式 Web 应用程序安全项目（Open Web Application Security Project）
PP		个人对个人（Person-to-Person）
Paas		平台即服务（Platform As A Service）
packet sniffing		分组嗅探
Page Blob		页 BLOB
Parameterize Method		令函数携带参数
Partial Translate		部分翻译（出自 Chrome 浏览器）
partition		分区
Partition tolerance		分区容忍性
PascalCase		Pascal 大小写
pass-through		直托
passive		被动（的）
pattern		模式
Pay as You Go		即用即付
PC		个人计算机（Personal Computer）
peek		查看
peering rules		对等交互规则
Percent Encoding		百分号编码
performance		性能
performance counter		性能计数器
performance-oriented		面向性能
Person-to-Person		个人对个人（PP）
Personal Computer		个人计算机（PC）
Pessimistic Concurrency		悲观并发控制
pessimistic locking		悲观锁
PHAME		由 Booch 提出的对象模型的  个主要元素的设计规则的统称，即 Principle of Hierarchy, Abstraction, Modularization, and Encapsulation，层次结构、抽象、模块化与封装原则
pinch point		汇点：影响结构图中的隘口和交通要冲，在汇点编写测试的好处就是只需针对少数几个方法编写测试，就能达到探测大量其他方法的改动的目的。
placeholder		占位符
Platform as a Service		平台即服务（Paas）
PMD		项目管理文档（Program Managment Document）
point of invocation of the method		方法调用点
Point-to-Site		点到站点
polling		轮询
polymorphism		多态
polyrot programming		多语言编程
Poor Man’s Dependency Injection		穷人的依赖注入
post-initialization		后初始化
postcondition		后置条件
PoT		程序思维（Program-to-Thoughts）
PRD		产品需求文档（Product Requirements Document）
pre-flight request		事先请求
pre-initialization		预初始化
pre-training		预训练
Predicate Decorator		谓词修饰器
precondition		前提，前置条件
presentation layer		表现层
Preserve Whole Object		保持对象完整
primary database		主数据库
primary storage		主存储
primitive obsession		基本类型偏执
principal		主体
Private Class Data Pattern		私有类数据模式
private cloud		私有云
priority queue		优先级队列
probe		探测器
process		进程
producer		生产者
product backlog		产品积压工作
Product Owner		产品负责人（PO）
Product Requirements Document		产品需求文档（PRD）
production		生产（环境）
production load		生产负载
Program Managment Document		项目管理文档（PMD）
Program-to-Thoughts		程序思维（PoT）
programming by difference		差异式编程
proof of concept		概念验证
proportional error rate		错误率比例
protected variation		防止变异
protocol		协议
prototype		原型
Prototype Pattern		原型模式
proxy		代理
Proxy Pattern		代理模式
public cloud		公有云
Pull Up Constructor Body		构造函数本体上移
Pull Up Field		字段上移
Pull Up Method		函数上移
push		推送
Push Down Field		字段下移
Push Down Method		函数下移
quality assurance		质量保证（QA）
Queue		队列
Quota		配额
Rack		机架
RAII		Resource Acquisition Is Initialization，资源获取即初始化
Rapid Application Development		快速应用程序开发（RAD）
RDBMS		关系型数据库管理系统（Relational Database Management System）
Reactive extensions		响应式扩展（Rx）
Ready (status)		就绪（状态）
real-time		即时、实时
real-time discussions		即时讨论、实时讨论
Rebellious Hierarchy		叛逆性层次结构
recursion		递归
Redundancy		冗余
Redundant		冗余（的）
Ref Return		应用返回
Ref Local		局部引用
Ref Property		引用属性
Ref-Safe-to-Escape		引用安全逃逸
Ref-Safe-to-Escape scope		引用安全逃逸范围
Refactor		重构
region		地域
reification		具体化
Reinforcement Learning		强化学习，一种机器学习的方法，通过从外部获得激励来校正学习方向从而获得一种自适应的学习能力
Reinforcement Learning from Human Feedback		基于人工反馈的强化学习（RLHF）
relay		中继
Relevancy		适切性
Reliability		可靠性
Relying Party		依赖方
Remove Assignments to Parameters		移除对参数的赋值
Remove Control Flag		移除控制标记
Remove Middle Man		移除中间人
Remove Parameter		移除参数
Remove Setting Method		移除配置函数
Rename Method		函数改名
Replace Array with Object		以对象取代数组
Replace Conditional with Polymorphism		以多态取代条件表达式
Replace Constructor with Factory Method		以工厂函数取代构造函数
Replace Data Value with Object		以对象取代数据值
Replace Delegation with Inheritance		以继承取代委托
Replace Error Code with Exception		以异常取代错误码
Replace Exception with Test		以测试取代异常
Replace Inheritance with Delegation		以委托取代继承
Replace Magic Number with Symbolic Constant		以字面常量取代魔法数
Replace Method with Method Object		以函数对象取代函数
Replace Nested Conditional with Guard Clauses		以卫语句取代嵌套条件表达式
Replace Parameter with Explicit Methods		以明确函数取代参数
Replace Parameter with Methods		以函数取代参数
Replace Record with Data Class		以数据类取代记录
Replace Subclass with Fields		以字段取代子类
Replace Temp with Query		以查询取代临时变量
Replace Type Code with Class		以类取代类型码
Replace Type Code with State/Strategy		以 State/Strategy 取代类型码
Replace Type Code with Subclass		以子类取代类型码
reporting		报表
Repository		存储库；仓储；仓库
REpresentational State Transfer		表述性状态转移、表征性状态传输、具象状态传输（REST）
request pipeline		请求管道
Requirements Churn		需求波动
reserved		专属
resolution		解析
Resource Acquisition Is Initialization		资源获取即初始化（RAII）
Resource Release Is Destruction		在构造时没有“获取”资源，但在析构时释放资源（RRID），一种 RAII 的特殊用法
Resource-Oriented Architecture		面向资源的架构(ROA)
Response Group		响应群
Return on Investment		投资回报（ROI）
reverse proxy module		反向代理模块
retail		零售版
Rich Client		丰富客户端
Ripple Effect		涟漪效应
RLHF		基于人工反馈的强化学习（Reinforcement Learning from Human Feedback）
role		角色
Rolling Upgrade		滚动升级
round-robin		轮流（分配）；轮叫
round-tripping		还原；回传；往返，往返切换
router		路由器
row		行
RPC		远程过程调用（Remote Procedure Call）
RRID		Resource Release Is Destruction，在构造时没有“获取”资源，但在析构时释放资源，一种 RAII 的特殊用法
Saas		软件即服务（Software As A Service）
Safe-to-Escape		安全逃逸
Safe-to-Escape scope		安全逃逸范围
salted password hashing		加盐密码哈希
SAN		存储区域网络（Storage Area Network）
SASL		简单认证与安全层
Scalability		缩放性
Scalable Vector Graphic		可伸缩矢量图（SVG）
Scale		缩放
Scale Out		向外缩放
Scale Up		向上缩放
scaling pattern		扩展模式
Schema (database)		架构（数据）
Schema (xml)		架构（xml）
Scrum Master		Scrum 主管（SM）
SDK		软件开发工具箱（Software Development Kits）
seam		接缝：程序中的一些特殊的点，可以让你无需做任何修改就能达到修改程序行为的目的。
Search Engine		搜索引擎（SE）
Search Engine Marketing		搜索引擎营销（SEM）
Search Engine Optimization		搜索引擎优化（SEO）
secondary storage		二级存储
Secure Socket Layer		安全套接层（SSL）
Security		安全（性）
Security Development Lifecycle		安全开发生命周期
Security Socket Layer		安全套接层
Security Token		安全令牌
Self Encapsulate Field		自封装字段
self-hosted		自管理主机
Self-signed Certificate		自签名证书
Semantic Kernel		语义核心
semantic monitoring		语义监控
Semantic Versioning		语义化版本控制
Separate Domain from Presentation		将领域和表述/显示分离
Separate Query from Modifier		将查询函数和修改函数分离
Serializable		可序列化
Server Affinity		服务器绑定
Server Driven Content Negotiation		服务器驱动的内容协商
Server Side Render		服务器渲染（SSR）
Service Bus		服务总线
Service Contract		服务合同
Service Level Agreement		服务水平协议（SLA）
Service Provider		服务提供方
session jacking		会话劫持
Setting		设置
Shared		共享；分享
shared-memory data structure		共享内存数据结构
Short-circuit evaluation		短路求值
Sign in		登录
Sign out		注销
Signature		签名
Single Level of Abstraction Principle		单一抽象层次原则（SLAP）
Single responsibility principle		单一职责原则（SRP）
Single Page Application		单页面应用（SPA）
single point of failure		单一故障点（SPOF）
Singleton Pattern		单例模式
Site		站点
Site-to-Site		站点到站点
Skeleton-to-Thought		思维框架（SoT）
skip list		跳跃表
SLA		服务水平协议、服务等级协议（Service Level Agreement）
Small		小型
smart endpoint		智能端点
snapshot		快照
SOA		面向服务的架构（Service-Oriented Architecture）
SoT		思维框架（Skeleton-to-Thought）
Software as a Service		软件即服务（Saas）
source lines of code		源代码行数（SLOC）
Speculative Hierarchy		凭空想象的层次结构
Split Temporary Variable		分解临时变量
sprint		冲刺（敏捷开发术语）
sprint backlog		冲刺积压工作
SQL Database		SQL 数据库
SSKD		少量你所知道的开发人员（Small Set of Known Developers）
SSO		单点登录（Single Sign-On）
stage		阶段
Staging		过渡（环境）
state indeterminism		状态不确定性
State-based testing		基于状态的测试
State Pattern		状态模式
Stateless		无状态
Sticky Session		黏性会话
Stickyness		黏性；黏度
story		故事（敏捷开发术语）
Storage		存储
Storage Account		存储账户
Strangler Application Pattern		绞杀者模式
strategic development tools		战略设计工具 ，战略开发工具
Strategy Pattern		策略模式
Stream		流
Structural Design Patterns		结构性设计模式
structure		结构
Structured Systems Analysis and Design Methodology		结构化系统分析和设计方法（SSADM）
Subnet		子网
Subordinate		附属
Sub-region		子地域
Subdomain		子领域
Subscription		订阅
Substitute Algorithm		替换算法
SW		Apache SkyWalking 的简写
symbol table		符号表
Synchronized Multimedia Integration Language		同步多媒体集成语言（SMIL）
syntactic sugar		语法糖
System Under Test		测试目标系统（SUT）
Table		表
tactical development tools		战术实施工具 ，战术开发工具
TAP,		基于任务的异步模式
targeted testing		目标测试
Task-based Asynchronous Pattern		基于任务的异步模式
TCP		传输控制协议（Transmission Control Protocol）
TDD		测试驱动开发（Test-Driven Development）
Tease Apart Inheritance		梳理并分解继承体系
technical bankruptcy		技术破产
Technical Debt		技术债务（TDBT）
Template Method Pattern		模板方法模式
Tenant		租户
Terminus		端点
test doubles		测试替身
Test-Driven Development		测试驱动开发（TDD）
test harness		测试用具
the normalization of deviance		异常正常化
Thin Client		瘦客户端
Thread		线程
Thread Environment Block		线程环境块
Thread Kernel Object		线程内核对象
Thread Pool		线程池
Thread Starvation		线程饥荒
Throttle		节流；限速
Timestamp		时间戳
Throughput		吞吐量
TNP		交通网络提供者（Transportation Network Providers）
TOFU		首次使用时信任（Trust On First Use）
Topic		主题
Topology		拓扑结构
Token		令牌
Top-level statements		顶级语句
ToT		思维树（Tree-of-Thought）
TPL		任务并行库
(Code) Tracing		（代码）追踪
Transaction		事务
Transaction Script		事务脚本
Transient Error		瞬时错误
Transparent Data Encryption		透明数据加密
Transportation Network Providers		交通网络提供者（TNP）
Tree-of-Thought		思维树（ToT） 是一种通过将复杂问题分解为更易于解决的小问题，为 LLM 推理提供更结构化的提示框架
Type Bloat		类型膨胀
UAT		用户验收测试（User Acceptance Testing）
Ubiquitous Computing		普存计算
Ubiquitous Language		统一语言
UDDI		通用描述、发现与集成服务（Universal Description, Discovery, and Integration）
UI		用户界面，包括视觉设计、交互设计和用户体验（User Interface）
Uncommitted		未提交（的）
Update Domain		更新域
unbox		拆箱
under-post		提交不足
undirected graph		无向图
Unexploited Encapsulation		未利用封装
Unfactored Hierarchy		未归并的层次结构
Unified Modeling Language		统一建模语言（UML）
Uniform Interface		统一接口
Uniform Resource Locator		统一资源定位符（URL）
unit of work		工作单元
Unit test		单元测试
unit test coverage		单元测试覆盖率
unit-testing harnesses		单元测试用例
unmanaged code		非托管代码
Unmanaged Pointers		非托管指针
Unnecessary Abstract		不必要的抽象
Unnecessary Hierarchy		不必要的层次结构
unnecessary overhead		不必要的开销
Unutilized Abstraction		未用的抽象
Usability Review		可用性评估
User Acceptance Test		接受度测试（UAT）
User Analysis		用户分析
User Datagram Protocol		用户数据报协议（UDP）
User Interface		用户界面，包括视觉设计、交互设计和用户体验（UI）
User Mode Stack		用户模式栈
Value Object		值对象
variant		变体
Variation Encapsulation Principle		变化封装原则（VEP）
versionable interaction contract		可以进行版本控制的交互契约
Vertical Scale		垂直缩放
VES		虚拟执行系统（Visual Execution System）
viscosity		粘滞性
VIP		虚拟 IP（或不译）
VIP Swap		VIP 交换
Virtual Execution System		虚拟执行系统（VES）
Virtual Network		虚拟网络
Virtual Machine		虚拟机
Virtual Private Network		虚拟专用网络（VPN），在公用网络上建立专用网络，进行加密通讯，如网关通过对数据包的加密和数据包目标地址的转换实现远程访问。
Virtual Reality		虚拟现实（VR）
viscosity		粘稠性
Visitor Pattern		访问者模式
VLO		团体批量许可证；大量采购授权合约（Volume Licensing for Organizations）
VOL		团体批量许可证；大量采购授权合约（Volume Licensing for Organizations）
Volume Licensing for Organizations		团体批量许可证；大量采购授权合约（VOL 或 VLO）
VPC		虚拟私有云（Virtual Private Cloud）
VPN		虚拟专用网络（Virtual Private Network）
WCF		Windows 通讯开发平台（Windows Comminication Foundation）
Weak Generational Hypothesis		弱分代假设
Wearable Device		可穿戴设备
Web Role		网站角色
Web Scraping		网络爬虫
Web Service		网络服务
Web Service Definition Language		Web 服务定义语言（WSDL）
Web Sites		网站
Weighted Method per Class		类累计圈复杂度（WMC）
WF		工作流（WIndows Workflow）
Wide Hierarchy		过宽的层次结构
Windows Comminication Foundation		分布式通信（WCF）
Windows Internet Name Service		Windows Internet 命名服务（WINS）
Windows Management Instrumentation		Windows 管理规范（WMI）
Windows Presentation Foundation		富客户端表示（WPF）
Windows Workflow		工作流（WF）
WINS		Windows Internet 命名服务（Windows Internet Name Service）
WINS Proxy		WINS 代理
WINS Resource		WINS 资源
wireless communication		无线通讯
WMI		Windows 管理规范（Windows Management Instrumentation）
Worker Role		辅助角色
Workflow		工作流
workgroup		工作组
World Wide Web Consortium		万维网联盟（W3C）
WPF		富客户端表示（Windows Presentation Foundation）
writebehind		后写式
XaaS		Everything as a Service，一切皆服务
XML		可扩展标记语言（Extensible Markup Language）
XOR		异或（Exclusive OR）
XUL		XML 用户界面语言（XML User Interface Language）
YAGNI		原则，不需要原则（You Aren't Gonna Need It），“你不会用到它3”
Zero-downtime Upgrade		零停机升级
zip disk		压缩磁盘
zone		区域
zone list		区域列表
zone transfer		区域传送
